STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,HEALTH_PROF,Health profession,WORKER_STATUS,Worker status,HEALTH_PROF_ACTIVITY_STATUS,Health profession activity status,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,REF_YEAR_PRICE,Price reference year
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1991,,4.3,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1992,,4.53,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1994,,4.22,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1995,,3.88,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1996,,4.06,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1997,,4.28,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1998,,4.38,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1999,,4.48,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2000,,4.62,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2001,,4.81,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2002,,4.83,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2003,,4.85,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2004,,4.94,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2005,,4.98,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2006,,5.06,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2007,,5.17,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2008,,5.37,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2009,,5.26,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2010,,5.46,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2011,,5.58,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2012,,5.68,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2013,,5.86,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2014,,5.85,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2015,,5.91,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2016,,6.43,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2017,,6.7,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2018,,6.82,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2019,,7.05,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2020,,7.18,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2021,,7.62,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2022,,7.69,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,HRV,Croatia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2023,,7.73,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,IDN,Indonesia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1992,,0.5,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,IDN,Indonesia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2003,,0.56,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,IDN,Indonesia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2015,,0.86,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,IDN,Indonesia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2017,,1.29,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,IDN,Indonesia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2018,,1.66,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,IDN,Indonesia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2019,,2.12,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,IDN,Indonesia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2020,,2.28,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2000,,4.99,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2001,,5.13,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2002,,5.39,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2003,,5.32,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2004,,5.41,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2005,,5.56,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2006,,5.74,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2007,,5.84,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2008,,5.82,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2009,,6,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2011,,5.67,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2012,,5.8,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2013,,6.01,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2014,,6.16,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2015,,6.41,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2016,,6.66,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2017,,6.97,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2018,,7.21,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2019,,7.53,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2020,,7.72,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2021,,7.99,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2022,,8.14,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,ROU,Romania,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2023,,8.21,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,RUS,Russia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1985,,8.2,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,RUS,Russia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1990,,6.71,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,RUS,Russia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1991,,6.26,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,RUS,Russia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1992,,6.33,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,RUS,Russia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1993,,6.41,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,RUS,Russia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1994,,6.71,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,RUS,Russia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1995,,6.76,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,RUS,Russia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1996,,6.61,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,RUS,Russia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1997,,6.58,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,RUS,Russia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1998,,6.48,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,RUS,Russia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,1999,,6.51,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,RUS,Russia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2000,,6.91,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,RUS,Russia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2001,,6.99,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,RUS,Russia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2002,,7.15,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,RUS,Russia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2003,,7.21,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,RUS,Russia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2004,,7.27,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_NURSE(1.0),Nurses,I,RUS,Russia,HSE,Health and social employment,10P3HB,Per 1 000 inhabitants,_Z,Not applicable,_Z,Not applicable,MINU,Nurses,_Z,Not applicable,P,Practicing,_Z,Not applicable,2005,,7.31,,,,,,,,,,,,,
