STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,STATISTICAL_OPERATION,Statistical operation,OWNERSHIP_TYPE,Hospital type,HEALTH_FUNCTION,Healthcare function,CARE_TYPE,Care type,MEDICAL_TECH,Medical technology,HEALTH_CARE_PROVIDER,Healthcare provider,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,REF_YEAR_PRICE,Price reference year
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,POL,Poland,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2018,,6.54,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,POL,Poland,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2020,,6.25,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,POL,Poland,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2021,,6.4,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,POL,Poland,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2022,,6.29,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,POL,Poland,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2023,,6.27,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1985,,3.96,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1986,,3.95,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1987,,4.02,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1988,,4.02,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1989,,4.07,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1990,,4.05,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1991,,4.01,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1992,,4.01,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1993,,3.95,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1994,,3.93,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1995,,3.92,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1996,,3.98,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1997,,3.93,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1998,,3.86,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2000,,3.71,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2001,,3.65,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2002,,3.57,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2003,,3.58,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2004,,3.59,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2005,,3.56,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2006,,3.48,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2007,,3.44,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2008,,3.39,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2009,,3.37,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2010,,3.37,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2011,,3.37,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2012,,3.4,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2013,,3.39,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2014,,3.31,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2015,,3.36,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2016,,3.38,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2017,,3.38,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2018,,3.43,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2019,,3.49,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2020,,3.47,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2021,,3.49,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,PRT,Portugal,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2022,,3.43,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1996,,8.32,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1997,,8.15,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1998,,8.04,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1999,,7.95,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2000,,7.86,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2001,,7.67,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2002,,7.57,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2003,,7.25,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2004,,6.91,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2005,,6.79,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2006,,6.73,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2007,,6.78,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2008,,6.59,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2009,,6.54,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2010,,6.46,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2011,,6.05,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2012,,5.91,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2013,,5.8,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2014,,5.79,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2015,,5.75,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2016,,5.78,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2017,,5.82,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2019,,5.76,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2020,,5.68,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2021,,5.67,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2022,,5.69,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVK,Slovak Republic,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,2023,,5.66,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVN,Slovenia,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1980,,6.93,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVN,Slovenia,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1985,,6.44,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVN,Slovenia,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1986,,6.33,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_HOSP@DF_BEDS_FUNC(1.0),Hospital beds by function of healthcare,I,SVN,Slovenia,HB,Hospital beds,10P3HB,Per 1 000 inhabitants,_Z,Not applicable​​,_Z,Not applicable,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,1987,,6.23,,,,,,,,,,,,,
